videoId,title,channelTitle,channelId,subscriberCount,viewCount,videoCount
https://youtube.com/watch?v=-eTnn8vQTaE,【プログラミング入門】文系初心者がPythonとVBAを勉強したら人生変わった話,投資でーたかじり虫,UCAyQAygagukor6rGyXOdfog,16200,361521,38
https://youtube.com/watch?v=iosmmQvhyzM,テトリスを小一時間で作ってみた【プログラミング実況】Programming Tetris,ゲヱム道館 Gamedokan,UCj3K2Xy0nQr3Jdc0nd-8zQw,23700,2006220,254
https://youtube.com/watch?v=mIYJrEScAGI,プログラミング言語人気第１位Pythonで出来ること３選,エンジニアチャンネル,UCMMjv61LfBy5J3AT8Ua0NGQ,86800,5264548,129
https://youtube.com/watch?v=5ravzz-oJIM,プログラミング講座 第２回【プログラミング言語と始め方】Akichon/あきちょん,Akichonプログラミング講座,UCF2Kl5aL-_vcwaNhUf7YqbA,40200,1459044,132
https://youtube.com/watch?v=VJg76buOaUk,はじめてのScratchプログラミング　入門編（１）,NCC新潟コンピュータ専門学校,UCK2IAbTZ21116-Har3RXjwQ,,1408753,3225
https://youtube.com/watch?v=9cf9CxiRtQk,無料かつ最速でプログラミングを学ぶ！ドットインストールの効率的な使い方！,しまぶーのIT大学,UCti6dG0zSAetLGGYcgNML4Q,76700,3710198,131
https://youtube.com/watch?v=7Ibg7O-GqUc,[ゆっくり解説]新プログラミング入門解説　各プログラミング言語の違いをゆっくり解説!,ゆっくりPiyo,UCYxLKIES3pBM0KFDXO9k1qw,4100,520595,28
https://youtube.com/watch?v=oJleUUFP7Qk,【人生相談回】情熱を生み出す方法【プログラミングは学ばなくてOK】,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=hhSPPtbhJ7I,【プログラミング初心者向け】未経験からエンジニアを目指す際の正しいProgate/プロゲート学習法,たんたセミナー,UCu-jCwtvwRTkZxbUHQI1bGw,9350,394769,25
https://youtube.com/watch?v=jYa5YIGAlGU,マコなり社長 テレビ実演  プログラミング,ゴミ選別太郎,UCPkZu_YhcCRnGXvPXrkfslA,89,176096,6
https://youtube.com/watch?v=ITqWD78cvYs,厚切りジェイソン「プログラミング学習の意義」を語る｜TechAcademy,TechAcademy [テックアカデミー],UC7WHt6e6SnAAeCrSyNDZ5Iw,24500,3489958,246
https://youtube.com/watch?v=01v-DWHyxz0,プログラミング学習で「写経」は効果ありです【学習方法も解説する】,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=T7VNNyGoYh8,第1回きぼうロボットプログラミング競技会（Kibo-RPC：きぼうロボットプログラミングチャレンジ）国内予選大会,JAXA | 宇宙航空研究開発機構,UCfMIdADo6FQayQCOkLYGhrQ,258000,92786550,1711
https://youtube.com/watch?v=av3VVNZJ9Ag,プログラミングを高速で理解するコツ【結論：アクティブラーニング】,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=xKCnitxaytA,★「プログラミングカー」でおうくん大暴走！～え！？開発者はパパ博士！？～★,プリンセス姫スイートＴＶ Princess Hime Suite TV,UCHkm57ZjExicHc630M2xJ-Q,1620000,4542058196,1601
https://youtube.com/watch?v=uSDxJduVm3Y,プログラミングを始めたいなら、コロナ禍でも即やるべき [PR],堀江貴文 ホリエモン,UCXjTiSGclQLVVU83GVrRM4w,1170000,252304889,2809
