videoId,title,channelTitle,channelId,subscriberCount,viewCount,videoCount
https://youtube.com/watch?v=Szup13tF7cM,ザリガニ釣り！サメやカニにさわる？！おさかな遊園地【こうちゃん】,なーちゃんねるサメニンジャー,UCoe6KbXN6i2_ZstNmIxH9dQ,2240000,830333763,213
https://youtube.com/watch?v=mWuirxEvFiw,全52台プレイ！ミニクレーンゲームかに歩き大作戦！閉店20分前で何個獲れる？,さとちんTV,UC4lZ8vGPy8bwmKILb-YlhzQ,474000,575378810,2999
https://youtube.com/watch?v=yJMEy9_iZxM,タモ網でめちゃくちゃ珍しいカニと世界一でかい卵を捕獲【ガサガサの鬼】,かぶら,UC83xY7bYNCrEtJ8i78RSTnQ,214000,141124454,1019
https://youtube.com/watch?v=tiyL79e24Nw,まりながふっかに会いに行ってやらかした話,ヘラヘラ三銃士,UCI0xPNkgivK-FCcaCYDC8Yg,1070000,405695980,320
https://youtube.com/watch?v=DQO6NluhSGI,どこかに行ってしまいました。,フラベジ,UClKeJXipXwX7_ZGxOBnMQyw,2080000,1610138210,963
https://youtube.com/watch?v=EijhJLMDj0o,猫が突然、見えない何かに威嚇しだした…w,もちまる日記,UCplhkHsYKxXjTde1lq8F-4w,1190000,549404224,607
https://youtube.com/watch?v=v676yR-L2hs,マングローブで巨大ガニ探し！泥の中でカニや魚の水生生物の観察,なーちゃんねるサメニンジャー,UCoe6KbXN6i2_ZstNmIxH9dQ,2240000,830333763,213
https://youtube.com/watch?v=aj9oHZinfmU,カニニュース「カニ蛇口」（鳥取カニ動画）,とっとり動画ちゃんねる,UCUVthF8_PtCNRkSmhU4muZQ,17300,12739008,1546
https://youtube.com/watch?v=WhoD6a0ulJk,雪山のどこかにある餅見つかるまで帰れません。,フラベジ,UClKeJXipXwX7_ZGxOBnMQyw,2080000,1610138210,963
https://youtube.com/watch?v=qC4S6w7WxnA,凸に来た成人男性が歌うKINGが完璧すぎたｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,かにちゃんねる,UC6Tv4hvzGHvuqHIOoibCI8A,132000,34319519,187
https://youtube.com/watch?v=dV1s5A6oej0,何かに気付いた時の顔ランキング Top10【東海オンエア】,東海ランキング【公認】,UC3CzCs76b_uHyXEWrv3n58Q,155000,118175537,350
https://youtube.com/watch?v=tt8Ah0hXCFU,お泊りパーティーに行ったら何かに呼ばれた・・・😱ぎゃー ROBLOX Slumber Party Story,KahoSei Channel from Canada,UCqmrtFyHzNwmkSdnd-GPCiQ,990000,1826209253,1096
https://youtube.com/watch?v=MrcLeiE4M9k,シルクロードのTwitterが何者かに乗っ取られてしまった！！【ドッキリ】,Fischer's-フィッシャーズ-,UCibEhpu5HP45-w7Bq1ZIulw,6770000,12031863668,2393
https://youtube.com/watch?v=Zqp1YxixgvQ,【大量】カニ祭り！！カニ10キロ食べてみたら美味しすぎて幸せすぎた！！【大食い】,ボンボンTV,UC6VSFaHYbR-bhNer7DXxGNQ,2170000,4331558798,6549
https://youtube.com/watch?v=pmI28sHNmO8,【In Silence】お　し　ず　か　に【ホラー実況】,花江夏樹,UC3C3YOGFjn7Pq3lOCeUFHfg,1990000,543437120,562
https://youtube.com/watch?v=I_gtGD_7jII,ぶっこみ釣りで、重い何かに引っ張られる,わっさむチャンネル,UC_LZ1eU2sZfxUq_iyQyYR9w,127000,27265721,213
https://youtube.com/watch?v=PyE7bCh6iZY,【遊戯王】無料で配られたパック。どちらかに150万円のカードが確定で入ってます。が！とんでもないトラブルが発生しました。,きまぐれクックのサボり場,UCEAvwlv0ZtJrSsgaA2CewOw,1350000,335728695,300
https://youtube.com/watch?v=kz-irQsc2HA,宇宙のどこかにあるとされるアカシックレコードとは？！（深堀）,Naokiman 2nd Channel,UCT9cFrlnfy1-XLf0Vuy0Zzw,682000,45863233,49
https://youtube.com/watch?v=i7_BLfcVWL0,【大食い】カニだったら無限に食べれるんじゃね？説【6キロ】,ESPOIR TRIBE-エスポワール•トライブ-,UCf2cN9o0ndPwqA3wZLFj_NQ,642000,426040129,1020
https://youtube.com/watch?v=iWoGmVUYBjM,くら寿司CM かにの王様 本ズワイガニフェア,無添くら寿司,UC9DcLCVMjjiuyuc4_deD0Pw,5690,11088999,51
https://youtube.com/watch?v=fx4aC-gw_ls,砂浜のどこかにiPhoneを隠しました。,おるたなChannel,UCT0x6RQTeoZByaYt_k1Ranw,2390000,2124333261,2074
https://youtube.com/watch?v=9XnL6pgafWg,【アドリブ昔話】声優 花江夏樹 小野賢章 江口拓也 の うろおぼえ『さるかに合戦』【ダミヘ使用】,花江夏樹,UC3C3YOGFjn7Pq3lOCeUFHfg,1990000,543437120,562
https://youtube.com/watch?v=Wy3CbV2E34U,確率機【全100台かに歩き】朝一開店UFOキャッチャー！何個とれる？さとちん,さとちんTV,UC4lZ8vGPy8bwmKILb-YlhzQ,474000,575378810,2999
https://youtube.com/watch?v=tJR6rsvWL0E,【飯テロ】大量のカニでパーティーしたら幸せすぎてヤバい,フラベジ,UClKeJXipXwX7_ZGxOBnMQyw,2080000,1610138210,963
https://youtube.com/watch?v=ZxGlOSyK0Sw,【ズワイガニ６kg】家族で贅沢カニ鍋パーティー,カジサック KAJISAC,UC642pLj4GXSj-0Ybdx3ytmA,2230000,1092937759,900
https://youtube.com/watch?v=EVlnb2GMKCI,【大食い】カニと海老を1kg乱れ食い！,デカキン Dekakin,UCg_m2ahbG9grCTh05T9kRog,913000,323931606,857
https://youtube.com/watch?v=5nyfYWQlYs4,一か八かに賭ける無謀な桜井さん (THE ALFEE 40年目の夏 2日目),Man Wicker,UC5AN-8VYpqORwkF1inUHleA,14700,19513643,327
https://youtube.com/watch?v=7SNB237KMtk,【お絵かき寸劇シリーズ！】さるかに合戦やトイレトレーニングの紙芝居をイッキ見！昔話・童話・子供向け知育教養アニメ★サンサンキッズTV★,サンサンキッズTV ・ SUNSUN KIDS TV,UCShFhaDUub-4RZefXJwjQug,967000,1512476078,3387
https://youtube.com/watch?v=Ks3IQSmXRwg,【ノアが行方不明】 保育園に行く前にどこかに行ってしまった...  名探偵レオの推理でも見つからないノア!　皆で捜索するが・・・,ここなっちゃん,UCkVtyn6MqO8b50SPCEPIvag,1010000,2231323523,984
https://youtube.com/watch?v=cjtmDEG-B7U,人生の価値は、何を得るかではなく、何を残すかにある。 | Kazunari Taguchi | TEDxHimi,TEDx Talks,UCsT0YIqwnpJCM-mx7-gSA4Q,31800000,5763709598,169082
https://youtube.com/watch?v=_Dp7GxhXsJs,【大食い】超高級な巨大蟹まるまる一匹食べたらめっちゃ幸せ！TKG（卵蟹ご飯）が最高！[7kg] 【木下ゆうか】,Yuka Kinoshita木下ゆうか,UCFTVNLC7ysej-sD5lkLqNGA,5500000,2123330568,2155
https://youtube.com/watch?v=-HyJ4zxSN-w,作ったばかりの潜水艦が何者かに破壊されました・・・  - Subnautica - Part6,ポッキー,UCzXjPL7zo0bxhOYDxLJ9YEg,3070000,3123551716,3086
https://youtube.com/watch?v=px0cm6HPYfA,何者かに命を狙われています。,鈴木ゆゆうた,UCNMG8dXjgqxS94dHljP9duQ,1550000,465794261,580
https://youtube.com/watch?v=z8FFQOw94Ec,【アニメ🦀】カニ漁船に乗るとどうなるのか？ 【漫画動画】,円満解決!閻魔ちゃん,UCvydJX73EbDTCWCAEnkElbQ,222000,60666272,146
https://youtube.com/watch?v=SArUFmdP3bc,"매콤 칼칼 순두부 차돌 진짬뽕 만들기 🤤 총각김치, 오이소박이, 모듬전 먹방 Mukbang",까니짱 [ G-NI ],UC2wZJuuD_WA9ps2FORco1EQ,4040000,1010564264,465
https://youtube.com/watch?v=0K6l2XYrydU,【浮気！？】たかぴろと美優が二人きりでどこかに逃げちゃったドッキリ,ばんばんざい,UCBKqbSl9bK_ln9zZ-C5rP0Q,664000,322110924,944
https://youtube.com/watch?v=8_qYiifNx3A,【ポケカ#19】絶対ニャビーにゃんかに負けたりしにゃいんだから！ガオガエンvsニャビー！【ゆっくり実況】,ずっくん ch.,UCA9iO3BIQeqmQaOfTrWsKKg,251000,159380610,214
https://youtube.com/watch?v=GtUK0vLnrrA,ずわいがにのさばき方、食べ方 【かに本舗】,匠本舗かに本舗,UC6c-PGsNHz7LqVkxdchj0vA,1160,1051325,31
https://youtube.com/watch?v=piKOimiOwJA,【ママ突撃！】寝起きのあみかに隠し事あるか問い詰めたらとんでもない隠し事がありました...,あみか部,UC9Gno1_VQX29lmpM5cy6KYw,321000,75662927,300
https://youtube.com/watch?v=gWt5EPVNuOA,世界で捕獲された最大の水生生物10選,マッ怒ラボ,UCTUHN-d0rujv4DZI-sEY53A,,205668592,150
https://youtube.com/watch?v=VunlzEHdMGY,【セクハラ】加賀美ハヤト「履いてなくないですか！？」【にじさんじ切り抜き・加賀美ハヤト・ニュイ・ソシエール・黛灰・社築・笹木咲】【マンガ・アニメ・非公式ぷちさんじ・手描き・漫画】,にじ切りの民,UCOzL9movn_q9l_qNE2pVrZA,59400,42476589,241
https://youtube.com/watch?v=TfA3MbYCazo,群がるカニに金魚を落とすと…,ヘビフロッグch,UCD9Rctu_iqX1DP35iSm2e-Q,619000,294717492,701
https://youtube.com/watch?v=lAAcN8sr3Ng,【ミュージカル？！】アラジンのあの曲を歌うボーイッシュな凸者が神すぎたｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,かにちゃんねる,UC6Tv4hvzGHvuqHIOoibCI8A,132000,34319519,187
https://youtube.com/watch?v=Fb5ce-oL5tg,かに道楽で１０万円食べるまで帰れまテン！,デカキン Dekakin,UCg_m2ahbG9grCTh05T9kRog,913000,323931606,857
https://youtube.com/watch?v=f89mlxy_Xeo,釣りよかに来てくれた凄い人達!!,釣りよかでしょう。,UC4QadOSsJu54Qs8z99shRiQ,1590000,1084084875,2185
https://youtube.com/watch?v=R1BuW5DQiuU,もこう、何者かに「33-4」をされる。【ぷよぷよ】,もこうの実況,UCENoC6MLc4pL-vehJyzSWmg,1240000,939881856,4058
https://youtube.com/watch?v=_q2pfE8S3tg,【スシロー】よゐこが寿司食べまくる！【かに祭】/生配信#74,よゐこチャンネル,UCRYWF2XsVvwvSqMrK4FXz3g,400000,74814098,286
